name,origin,slug,aroma,acid,body,flavor,aftertaste,desc_1,desc_3,desc_4,text
696,Colombia,/review/colombian-light-roast-paper-pod,7.0,7.0,8.0,8.0,7.0,"(As brewed in a Bunn My Café single-serve brewing device to produce a 6-ounce serving): Rather lively, savory-sweet profile with ripe tomato and dark chocolate suggestions carrying from aroma through cup to finish. Smooth mouthfeel, lemony acidity. The aromatics are only fully expressed in the cup; the aroma is a bit muted in intensity and the finish pleasing but short.",,"Genuinely captures some Colombia character: richness, ripe tomatoey and lemony acidity rounded by a hint of dark chocolate. Unfortunately, lacks carry-through in aroma and finish.","(As brewed in a Bunn My Café single-serve brewing device to produce a 6-ounce serving): Rather lively, savory-sweet profile with ripe tomato and dark chocolate suggestions carrying from aroma through cup to finish. Smooth mouthfeel, lemony acidity. The aromatics are only fully expressed in the cup; the aroma is a bit muted in intensity and the finish pleasing but short. "
3267,Not disclosed.,/review/our-blend-k-cup-2,8.0,8.0,7.0,8.0,8.0,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a “K-Cup” capsule to produce 6-ounce serving): Sweet-toned aroma with hints of tart cherry, flowers and fir. The sweetly tart fruit animates a refreshingly crisp cup, lush yet delicate. Clean, simple finish. ",,Classic American-style breakfast cup for Keurig owners.,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a “K-Cup” capsule to produce 6-ounce serving): Sweet-toned aroma with hints of tart cherry, flowers and fir. The sweetly tart fruit animates a refreshingly crisp cup, lush yet delicate. Clean, simple finish.  "
1744,Other,/review/finezzo-lungo-nespresso-capsule,8.0,7.0,8.0,9.0,7.0,"(As brewed in a Nespresso single-serve brewing device to produce a 4-ounce serving): Orangy fruit, floral and aromatic wood notes in the aroma deepen in the rich and sweet-toned cup. Lightly syrupy mouthfeel; tartly fruit-toned acidity. Flavor fades rather quickly in a sweet, softly dry finish. ",,"A bright, classic breakfast-style cup for Nespresso owners. ","(As brewed in a Nespresso single-serve brewing device to produce a 4-ounce serving): Orangy fruit, floral and aromatic wood notes in the aroma deepen in the rich and sweet-toned cup. Lightly syrupy mouthfeel; tartly fruit-toned acidity. Flavor fades rather quickly in a sweet, softly dry finish.  "
569,Colombia,/review/colombia-fair-trade-select-k-cup,7.0,7.0,8.0,9.0,7.0,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a “K-Cup” capsule to produce 6-ounce serving): Sweet-toned, soft, balanced, with a grapy, Riesling-like fruit and hints of dark chocolate and flowers. Muted aroma and short (if rich) finish. Best in the cup: bright, delicate acidity, lightly syrupy mouthfeel and gently complex flavor. ",,Keurig owners who prefer delicately bright white wines.,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a “K-Cup” capsule to produce 6-ounce serving): Sweet-toned, soft, balanced, with a grapy, Riesling-like fruit and hints of dark chocolate and flowers. Muted aroma and short (if rich) finish. Best in the cup: bright, delicate acidity, lightly syrupy mouthfeel and gently complex flavor.  "
414,"Kayanza Province, Burundi.",/review/burundi-kayanza-kiryama-micro-lot,8.0,9.0,8.0,9.0,9.0,"Round notes of cherry and tea rose in the aroma. Gentle fruit-toned acidity, lightly syrupy mouthfeel and delicate yet deep flavors that continue the spicy floral aromatic theme with complications of plum, cherry and sweet chocolate. Chocolate in particular is sustained in the sweet-toned finish.",,Offers a gentle cup with deep complexity.,"Round notes of cherry and tea rose in the aroma. Gentle fruit-toned acidity, lightly syrupy mouthfeel and delicate yet deep flavors that continue the spicy floral aromatic theme with complications of plum, cherry and sweet chocolate. Chocolate in particular is sustained in the sweet-toned finish. "
173,Not disclosed.,/review/beach-buzz-espresso,8.0,,8.0,9.0,8.0,"Evaluated as espresso. Soft, balanced aroma highlighting hints of caramel, aromatic wood and anise. More intensity in the cup with a distinct orange note complimenting the sweet anise-and-aromatic-wood tendencies. Two parts milk rounds and sweetens the intensity of the straight shot without muting its authority.",,"Those who enjoy fine, versatile espressos.","Evaluated as espresso. Soft, balanced aroma highlighting hints of caramel, aromatic wood and anise. More intensity in the cup with a distinct orange note complimenting the sweet anise-and-aromatic-wood tendencies. Two parts milk rounds and sweetens the intensity of the straight shot without muting its authority. "
3414,Other,/review/papua-new-guinea-boroida-a,8.0,8.0,8.0,8.0,8.0,"Hints of caramel, stone fruit and baking spice in the aroma. A pungent but balanced cup, with a deep fresh-cut fir character complicated by spice-toned chocolate and stone fruit that grow more prominent as the cup cools. Rich dark chocolate persists in the finish.",,"Offers depth, balance and considerable low-key nuance.","Hints of caramel, stone fruit and baking spice in the aroma. A pungent but balanced cup, with a deep fresh-cut fir character complicated by spice-toned chocolate and stone fruit that grow more prominent as the cup cools. Rich dark chocolate persists in the finish. "
2611,"Nyeri growing region, south-central Kenya.",/review/kenya-thiriku-top-auction-lot,9.0,9.0,9.0,9.0,9.0,"Big, deep, syrupy. The aroma and flavor express the complexity of the pure coffee fruit: sweetly tart, lemon- and cherry-toned, with a crisp, backgrounded nut and fresh-cut fir, all of which soften in a long, resonant finish. ",,"Simply a splendid coffee, complete, majestic, powerful but gracious, meaning even those who avoid big, assertive lighter-roasted coffees should respond to this one for its sweetness, depth and balance.","Big, deep, syrupy. The aroma and flavor express the complexity of the pure coffee fruit: sweetly tart, lemon- and cherry-toned, with a crisp, backgrounded nut and fresh-cut fir, all of which soften in a long, resonant finish.  "
2652,"Yirgacheffe growing region, southern Ethiopia.",/review/kochere-yirga-cheffe,8.0,8.0,8.0,9.0,8.0,"Intense, unusual profile, dominated by a citrus and molasses character that suggests both moist pipe tobacco and sweet black tea. Roundly rich acidity; lightly syrupy mouthfeel. The distinctive flavor complex lingers in the deep, rich finish.",,"Aficionados interested in an intriguing, perhaps singular, variation on the great Yirgacheffe profile.","Intense, unusual profile, dominated by a citrus and molasses character that suggests both moist pipe tobacco and sweet black tea. Roundly rich acidity; lightly syrupy mouthfeel. The distinctive flavor complex lingers in the deep, rich finish. "
2653,"Yirgacheffe growing region, southern Ethiopia.",/review/kochere-yirga-cheffe-espresso,8.0,,8.0,9.0,8.0,"Evaluated as espresso. Rich, buttery aroma: ripe lemon, cherry, a hint of fresh-cut fir. In the small cup medium body, smooth mouthfeel, crisply complex flavor: the fruit and fir notes resolve toward a dark chocolate with a hint of anise. Deep, sweet, dark-chocolaty finish. The chocolate sensation rounds and softens in two parts milk; think a lemon-toned milk chocolate. ",,"Versatile, distinctive espresso; powerful in the small cup, suavely pleasing in short milk.","Evaluated as espresso. Rich, buttery aroma: ripe lemon, cherry, a hint of fresh-cut fir. In the small cup medium body, smooth mouthfeel, crisply complex flavor: the fruit and fir notes resolve toward a dark chocolate with a hint of anise. Deep, sweet, dark-chocolaty finish. The chocolate sensation rounds and softens in two parts milk; think a lemon-toned milk chocolate.  "
1030,Other,/review/ecuador-rosa-abad,9.0,7.0,8.0,8.0,7.0,"Intense aroma combining notes of peach, flowers and nut. The sweet peach and floral tones soften in the cup, complicated by suggestions of tart lemon and bittersweet chocolate. Citrusy acidity; lightly syrupy mouthfeel. Flavors simplify in a walnut-edged finish.  ",,"Intensely aromatic, award-winning coffee.","Intense aroma combining notes of peach, flowers and nut. The sweet peach and floral tones soften in the cup, complicated by suggestions of tart lemon and bittersweet chocolate. Citrusy acidity; lightly syrupy mouthfeel. Flavors simplify in a walnut-edged finish.   "
2671,Other,/review/kona-kama-lei-special-reserve,8.0,8.0,8.0,9.0,8.0,"Gentle, balanced aroma and flavor. Soft notes of sweet citrus and stone fruit in the aroma become more pronounced in the cup, with added floral complications. Fruit-toned acidity, silky mouthfeel and rich finish.",,"Graceful, fruit-toned, easy-drinking Kona.","Gentle, balanced aroma and flavor. Soft notes of sweet citrus and stone fruit in the aroma become more pronounced in the cup, with added floral complications. Fruit-toned acidity, silky mouthfeel and rich finish. "
2123,Other,/review/honduras-cup-of-excellence-lot-17,8.0,8.0,8.0,9.0,8.0,"Soft notes of fruit in the aroma deepen in the delicate, crisply balanced cup, suggesting sweet orange and a lemon-toned cocoa. Silky mouthfeel. Gentle, sweet-toned acidity. A fruit-edged sweetness carries into the finish. ",,"Balance, delicacy and notes of lemon and cocoa in an award-winning coffee.","Soft notes of fruit in the aroma deepen in the delicate, crisply balanced cup, suggesting sweet orange and a lemon-toned cocoa. Silky mouthfeel. Gentle, sweet-toned acidity. A fruit-edged sweetness carries into the finish.  "
863,Other,/review/cup-of-excellence-rwanda-lot-17,9.0,8.0,8.0,9.0,8.0,"Complex and distinctive aromatics. Intense floral notes – a sort of spicy tea rose – and bright, wine-like fruit carry from aroma to finish, with some lime-like citrus and even a little chocolate. Tart, zesty acidity, full but leanish-textured mouthfeel. Sweetness overrides a very mild astringency in the finish.",,Engaging and original variant on the East Africa floral-and-citrus cup.,"Complex and distinctive aromatics. Intense floral notes – a sort of spicy tea rose – and bright, wine-like fruit carry from aroma to finish, with some lime-like citrus and even a little chocolate. Tart, zesty acidity, full but leanish-textured mouthfeel. Sweetness overrides a very mild astringency in the finish. "
366,Other,/review/brazil-rodomunho-natural-espresso,9.0,,8.0,9.0,9.0,"Very deep, sweet, cherry-toned. Additional hints of brandy, minty dark chocolate, anise, cedar, flowers in aroma and small cup. Syrupy mouthfeel; chocolate in particular lingers in a richly long finish. The complexity mutes in two parts milk, though the minty chocolate persists.",,"Splendid straight-shot espresso: full, round, resonant, sweet and nuanced.","Very deep, sweet, cherry-toned. Additional hints of brandy, minty dark chocolate, anise, cedar, flowers in aroma and small cup. Syrupy mouthfeel; chocolate in particular lingers in a richly long finish. The complexity mutes in two parts milk, though the minty chocolate persists. "
3653,Other,/review/rwanda-musasa-red-bourbon,8.0,8.0,8.0,8.0,8.0,"Sweet, intense, cherry-toned, with a clear nut note that turns rather woody in the cup. Nevertheless, a rich sweetness resonates from aroma through finish. Round, deep acidity.",,"Those who enjoy a naturally sweet, round, cherryish-fruit- and nut-toned cup.","Sweet, intense, cherry-toned, with a clear nut note that turns rather woody in the cup. Nevertheless, a rich sweetness resonates from aroma through finish. Round, deep acidity. "
1231,Other,/review/espresso-luna,9.0,,7.0,9.0,8.0,"Round, candied orange peel and nut-toned chocolate in the aroma. Light in body but rich in flavor with pungent notes of walnut, aromatic wood and ripe orange. Sustained bittersweet chocolate pungency in the finish. Intensity of the small cup softens in two parts milk; sweet nut and orange tones dominate. ",,"Round, richly pungent, authoritative.","Round, candied orange peel and nut-toned chocolate in the aroma. Light in body but rich in flavor with pungent notes of walnut, aromatic wood and ripe orange. Sustained bittersweet chocolate pungency in the finish. Intensity of the small cup softens in two parts milk; sweet nut and orange tones dominate.  "
251,Other,/review/bolivia-carmelo-yujra,9.0,8.0,8.0,9.0,8.0,"Complex yet delicate. Sweet lemony citrus and flowers overlay notes of brown sugar and rich almond in aroma and cup. Fine, crisply fruit-toned acidity and lightly syrupy mouthfeel. Deeper nut-toned flavors carry into the long, bittersweet finish.  ",,Balance and complexity in an outstanding Bolivia.,"Complex yet delicate. Sweet lemony citrus and flowers overlay notes of brown sugar and rich almond in aroma and cup. Fine, crisply fruit-toned acidity and lightly syrupy mouthfeel. Deeper nut-toned flavors carry into the long, bittersweet finish.   "
259,Other,/review/bolivia-familia-miranda,8.0,9.0,8.0,9.0,9.0,"Complete, balanced structure, complex aromatics, classic. Deep, sweet-toned aroma: lemon, orange, nut. In the cup gently bright, fruit- and fir-nuanced acidity; lightly syrupy mouthfeel. Continued lemon, orange and nut notes with a rounding suggestion of stone fruit. Rich, long, flavor-saturated finish.",,Classic Latin American cup: Nothing is excessive or out of balance; nothing essential is missing.,"Complete, balanced structure, complex aromatics, classic. Deep, sweet-toned aroma: lemon, orange, nut. In the cup gently bright, fruit- and fir-nuanced acidity; lightly syrupy mouthfeel. Continued lemon, orange and nut notes with a rounding suggestion of stone fruit. Rich, long, flavor-saturated finish. "
1667,Other,/review/extra-fancy-kona-coffee-medium-roast,10.0,8.0,8.0,10.0,8.0,"Deep, intense, pungently fruity aroma; think grapefruit. Rich, balanced acidity; lightly syrupy mouthfeel. Continued complexly sweet yet pungent fruit dominates in the cup: grapefruit, lemon, blackberry, black currant. Rich, flavor-saturated finish.",,"Aficionados interested in a coffee with a depth and range of aromatic expression that seems to define an almost singular sensory niche, brighter than Sumatra but deeper than East Africa.","Deep, intense, pungently fruity aroma; think grapefruit. Rich, balanced acidity; lightly syrupy mouthfeel. Continued complexly sweet yet pungent fruit dominates in the cup: grapefruit, lemon, blackberry, black currant. Rich, flavor-saturated finish. "
2977,Other,/review/new-guinea-peaberry-goroka-waghi,8.0,8.0,8.0,9.0,8.0,"Crisply balanced, fresh and meadowy. Honey, flowers, fresh-cut fir, molasses leaning toward chocolate in aroma and cup. Rich acidity; lightly syrupy mouthfeel. Deep, molassesy finish with a continued hint of flowers.",,"Refreshing, edge-of-the-woods aromatics, clean but complex.","Crisply balanced, fresh and meadowy. Honey, flowers, fresh-cut fir, molasses leaning toward chocolate in aroma and cup. Rich acidity; lightly syrupy mouthfeel. Deep, molassesy finish with a continued hint of flowers. "
2976,Other,/review/new-guinea-onaka-agoga,9.0,8.0,8.0,9.0,8.0,"Sweetly tart, soft, balanced, aromatically complex. Orange, black cherry, black currant in aroma and cup, with a faint, backgrounded hint of milk chocolate. Rich, wine-like acidity, lightish body but silky mouthfeel. Sweet, full finish with considerable flavor persistence. ",,"Quietly exotic, balanced, soft, exceptional.","Sweetly tart, soft, balanced, aromatically complex. Orange, black cherry, black currant in aroma and cup, with a faint, backgrounded hint of milk chocolate. Rich, wine-like acidity, lightish body but silky mouthfeel. Sweet, full finish with considerable flavor persistence.  "
1285,Other,/review/ethiopia-amaro-gayo-natural,9.0,8.0,7.0,9.0,8.0,"Rich floral-toned aroma complicated by sweetly tart berry and citrus. In the cup bright yet balanced acidity, light body with more flowers and fruit flavors; the complex fruit notes range from pungent orange to sweet apricot. Sustained floral-toned bittersweet chocolate in the rich finish.",,"Rich, shifting complexity should please those who like oak-and-fruit dominated red table wines.","Rich floral-toned aroma complicated by sweetly tart berry and citrus. In the cup bright yet balanced acidity, light body with more flowers and fruit flavors; the complex fruit notes range from pungent orange to sweet apricot. Sustained floral-toned bittersweet chocolate in the rich finish. "
3116,Other,/review/organic-costa-rica-la-amistad-estate,8.0,8.0,8.0,8.0,8.0,"Crisp, delicate, balanced. Lime, peach, nut and cocoa suggestions in aroma and cup. Bright acidity; silky mouthfeel. The nut and cocoa turn toward bittersweet chocolate in the dry finish.",,"Those who enjoy crisp, dry white table wines.","Crisp, delicate, balanced. Lime, peach, nut and cocoa suggestions in aroma and cup. Bright acidity; silky mouthfeel. The nut and cocoa turn toward bittersweet chocolate in the dry finish. "
429,Burundi,/review/burundi-ngoma,9.0,8.0,8.0,9.0,8.0,"Sweetly and pungently complex. Grapefruit, orange, flowers, cedary chocolate in aroma through finish. Delicate, lively acidity; silky mouthfeel; flavor saturated finish.",,"Flowers and pungent, grapefruity citrus in a fine, balanced Africa coffee.","Sweetly and pungently complex. Grapefruit, orange, flowers, cedary chocolate in aroma through finish. Delicate, lively acidity; silky mouthfeel; flavor saturated finish. "
3448,Other,/review/paretto-divino,8.0,,7.0,8.0,8.0,"Evaluated as espresso. Sweet, orange-toned dark chocolate in the aroma. Good intensity in the small cup, with more dark chocolate and a hint of malty earth that sustains long into the finish. The orangy chocolate reasserts itself in two parts milk, blooming nicely with impressive intensity and balance.",,Outstanding balance and complex citrusy chocolate in milk. ,"Evaluated as espresso. Sweet, orange-toned dark chocolate in the aroma. Good intensity in the small cup, with more dark chocolate and a hint of malty earth that sustains long into the finish. The orangy chocolate reasserts itself in two parts milk, blooming nicely with impressive intensity and balance. "
3447,Other,/review/paretto-celesto,8.0,,8.0,8.0,7.0,"Evaluated as espresso. Notes of plum, cinnamon and chocolate dominate in both in aroma and small cup. Medium body with silky mouthfeel. The fruit and spice notes fade in the finish, though a bittersweet version of chocolate is sustained in the long. Sweet and mild in two parts milk with some flavor complexity gently persisting.",,Fruit and spice overlaying bittersweet chocolate.,"Evaluated as espresso. Notes of plum, cinnamon and chocolate dominate in both in aroma and small cup. Medium body with silky mouthfeel. The fruit and spice notes fade in the finish, though a bittersweet version of chocolate is sustained in the long. Sweet and mild in two parts milk with some flavor complexity gently persisting. "
2914,Other,/review/mon-ami-delight,8.0,,7.0,8.0,7.0,"Evaluated as espresso. Deep, raisin-toned dark chocolate notes dominate in aroma and cup. Rich and balanced in the aroma. Slightly rough mouthfeel in the small cup but the flavor deepens. The chocolate turns bittersweet in the finish, but blossoms richly and complexly in two parts milk.",,"A rich, raisiny chocolate is particularly impressive in milk.","Evaluated as espresso. Deep, raisin-toned dark chocolate notes dominate in aroma and cup. Rich and balanced in the aroma. Slightly rough mouthfeel in the small cup but the flavor deepens. The chocolate turns bittersweet in the finish, but blossoms richly and complexly in two parts milk. "
2913,Other,/review/mon-ami-bright,8.0,,7.0,8.0,7.0,"Evaluated as espresso. A sweet, mild espresso with notes of stone fruit (apricot, peach), aromatic wood and hints of honey and flowers. Flavors simplify in the finish: the aromatic wood persists faintly and the fruit turns cocoaish. Balanced in two parts milk; aromatic wood is softened by an emerging caramel note.",,Delicate in body and flavor.,"Evaluated as espresso. A sweet, mild espresso with notes of stone fruit (apricot, peach), aromatic wood and hints of honey and flowers. Flavors simplify in the finish: the aromatic wood persists faintly and the fruit turns cocoaish. Balanced in two parts milk; aromatic wood is softened by an emerging caramel note. "
160,Other,/review/barista-blend-11,8.0,,8.0,8.0,8.0,"Evaluated as espresso. Intensely pungent in the aroma: cedar and sweet chocolate. Lightly syrupy in mouthfeel and full-flavored in the small cup: continuing cedar notes and a chocolate that turns bittersweet and carries into the finish with a complicating hint of walnut. Flavor rounds and sweetens in two parts milk, but impressively retains its pungent, cedar-and-chocolate character.",,A cappuccino drinker’s espresso.,"Evaluated as espresso. Intensely pungent in the aroma: cedar and sweet chocolate. Lightly syrupy in mouthfeel and full-flavored in the small cup: continuing cedar notes and a chocolate that turns bittersweet and carries into the finish with a complicating hint of walnut. Flavor rounds and sweetens in two parts milk, but impressively retains its pungent, cedar-and-chocolate character. "
162,Other,/review/barista-blend-7,8.0,,7.0,8.0,9.0,"Evaluated as espresso. Sweet in aroma and small cup with hints of citrus and flowers complicated by honey, toast and chocolate. Light-bodied but smooth, with a strikingly sweet fruit-and-chocolate-toned finish. Less chocolate in two parts milk but the honey and fruit persist nicely.",,"Sweet, silky, complex.","Evaluated as espresso. Sweet in aroma and small cup with hints of citrus and flowers complicated by honey, toast and chocolate. Light-bodied but smooth, with a strikingly sweet fruit-and-chocolate-toned finish. Less chocolate in two parts milk but the honey and fruit persist nicely. "
161,Other,/review/barista-blend-4,8.0,,9.0,9.0,8.0,"Evaluated as espresso. Rich notes of toast, nut and caramel in the aroma. Thick and syrupy in the small cup, with butter and walnut notes and soft suggestions of anise, clove and orange. Less nuanced in the finish, with the walnut-tone dominating and sustaining deeply into the long. In two parts milk the nut-tone sweetens and rounds balanced by hints of chocolate. ",,Those seeking syrupy complexity in the straight shot and balance in milk.,"Evaluated as espresso. Rich notes of toast, nut and caramel in the aroma. Thick and syrupy in the small cup, with butter and walnut notes and soft suggestions of anise, clove and orange. Less nuanced in the finish, with the walnut-tone dominating and sustaining deeply into the long. In two parts milk the nut-tone sweetens and rounds balanced by hints of chocolate.  "
524,Other,/review/classic-roast-instant-coffee,4.0,6.0,6.0,,,"An anthology of coffee taints. The aroma is dominated by a rotten dried-in-the-fruit Robusta note, though with effort one can find a sort of compost-toned chocolate lurking in it. Negligible acidity of any kind; rather light-bodied. In the cup the rotten compost note is overwhelming, compounded by a salted meat sensation with a hint of sulfur. On top of all of that one can detect a medicinal or phenolic suggestion characteristic of really badly handled dried-in-the-fruit coffees. It all carries into the finish.  ",,Students of the sensory macabre.,"An anthology of coffee taints. The aroma is dominated by a rotten dried-in-the-fruit Robusta note, though with effort one can find a sort of compost-toned chocolate lurking in it. Negligible acidity of any kind; rather light-bodied. In the cup the rotten compost note is overwhelming, compounded by a salted meat sensation with a hint of sulfur. On top of all of that one can detect a medicinal or phenolic suggestion characteristic of really badly handled dried-in-the-fruit coffees. It all carries into the finish.   "
2234,Other,/review/instant-espresso-coffee,3.0,2.0,6.0,,2.0,"Sweet with some fruit in the aroma, which is otherwise dominated by a wet burned board sensation. Negligible acidity; lightly syrupy, perhaps lightly soapy, mouthfeel. Aggressively flat in the cup; salt, soap, wet board. Salty sweet finish.",,Perhaps dissolving a couple of teaspoons in hot milk with lots of sugar could produce a decent beverage for old-fashioned coffee-with-hot-milk drinkers.,"Sweet with some fruit in the aroma, which is otherwise dominated by a wet burned board sensation. Negligible acidity; lightly syrupy, perhaps lightly soapy, mouthfeel. Aggressively flat in the cup; salt, soap, wet board. Salty sweet finish. "
3518,Other,/review/premium-instant-coffee,2.0,2.0,7.0,2.0,2.0,"Burned, salted meat sensation dominates in the aroma, perhaps softened by a hint of caramel. Dull to non-existent acidity, medium body. Sweet but burned and rubbery in the cup and finish. ",,Skip it.,"Burned, salted meat sensation dominates in the aroma, perhaps softened by a hint of caramel. Dull to non-existent acidity, medium body. Sweet but burned and rubbery in the cup and finish.  "
4003,Other,/review/tasters-choice-french-roast-instant-coffee,3.0,3.0,7.0,3.0,3.0,"Flat, burned-board aroma, with a hint of pruny chocolate and a significant hint of salt meat. Sour, bitterish acidity; lightly syrupy mouthfeel. The chocolate makes some headway in the cup, but gives way quickly to a salty-sour, burned board character as the coffee cools. ",,"Offers neither the rich, pungent bite that coffee drinkers look for in dark “French” roasts nor much of anything else.","Flat, burned-board aroma, with a hint of pruny chocolate and a significant hint of salt meat. Sour, bitterish acidity; lightly syrupy mouthfeel. The chocolate makes some headway in the cup, but gives way quickly to a salty-sour, burned board character as the coffee cools.  "
2244,Other,/review/italian-roast-via-instant-coffee,2.0,3.0,6.0,4.0,3.0,"Smoky, faintly rubbery aroma with hints of a sensation we are calling salt meat. Flat, bitterish acidity. Lean, rather astringent mouthfeel. In the cup some dark chocolate makes an appearance, together with a burned board sensation that shows more energy than it did in the aroma. More burned board and salt meat in the finish.",,"Coffee drinkers who enjoy the pungent, robust richness of dark roasts will not find that sensation here. Inert, thin and unattractive.","Smoky, faintly rubbery aroma with hints of a sensation we are calling salt meat. Flat, bitterish acidity. Lean, rather astringent mouthfeel. In the cup some dark chocolate makes an appearance, together with a burned board sensation that shows more energy than it did in the aroma. More burned board and salt meat in the finish. "
3258,Other,/review/original-instant-coffee,4.0,3.0,7.0,3.0,3.0,"Wet wood and salted meat dominate, though subdued. Hints of composty fruit and caramel. Negligible acidity; lightly syrupy mouthfeel. Lightens up a bit in the finish, but not much.",,Not the worst of the instants.,"Wet wood and salted meat dominate, though subdued. Hints of composty fruit and caramel. Negligible acidity; lightly syrupy mouthfeel. Lightens up a bit in the finish, but not much. "
8,Other,/review/100-arabica-instant-coffee,4.0,4.0,7.0,3.0,4.0,"In the aroma caramel and wet burned wood notes. Muted but heavy, bitterish acidity; lightly syrupy mouthfeel. Woody with less burned sensation in the cup, with a caramel and perhaps prune-toned sweetness. The finish is woody, bitter and astringent, with only the slightest hint of caramel sweetness. ",,"Not good, but not the worst of the instants on the shelf.","In the aroma caramel and wet burned wood notes. Muted but heavy, bitterish acidity; lightly syrupy mouthfeel. Woody with less burned sensation in the cup, with a caramel and perhaps prune-toned sweetness. The finish is woody, bitter and astringent, with only the slightest hint of caramel sweetness.  "
12,Other,/review/100-colombia-instant-coffee,4.0,4.0,7.0,4.0,4.0,"Steamed wood (boiling water poured on board), caramel and a hint of dark chocolate in the aroma. The acidity hints at brightness, but lapses into a dull bitterness as the cup cools. Lightly syrupy mouthfeel. Boiled, or maybe burned, wood in the cup, rounded by caramel and the barest suggestion of dark chocolate. Sweet in the finish though quite astringent.",,Good price for a slightly less offensive instant than most. ,"Steamed wood (boiling water poured on board), caramel and a hint of dark chocolate in the aroma. The acidity hints at brightness, but lapses into a dull bitterness as the cup cools. Lightly syrupy mouthfeel. Boiled, or maybe burned, wood in the cup, rounded by caramel and the barest suggestion of dark chocolate. Sweet in the finish though quite astringent. "
521,Other,/review/classic-instant-coffee,5.0,5.0,6.0,3.0,5.0,"In the aroma a rather cloyingly sweet nut sensation complicated by a brisker cocoa. The acidy sensation is flat, barely there, but at least not excessively bitter. Smooth though leanish mouthfeel. Sweet and neutral in the cup; tastes more like malted, toasted grain than coffee, though the cloying nut character persists. Clean but empty in the finish.",,Postum drinkers who want some caffeine.,"In the aroma a rather cloyingly sweet nut sensation complicated by a brisker cocoa. The acidy sensation is flat, barely there, but at least not excessively bitter. Smooth though leanish mouthfeel. Sweet and neutral in the cup; tastes more like malted, toasted grain than coffee, though the cloying nut character persists. Clean but empty in the finish. "
675,Other,/review/colombia-via-instant-coffee,5.0,5.0,7.0,5.0,5.0,"In the aroma faint but complex suggestions of butter, nut, fruit and dark chocolate peer out from under a burned or steamed wood sensation. Acidity is bitterish with some hints of tart sweetness. The body is full in weight, slightly leanish in mouthfeel. The burned or steam-scorched wood sensation dominates in the cup, sitting on continued, potentially pleasing hints of fruit and dark chocolate. Clean short finish: sweet, rich, simple, but a mildly astringent version of the scorched wood note reasserts itself in the long.",,A good coffee betrayed by the instant process.,"In the aroma faint but complex suggestions of butter, nut, fruit and dark chocolate peer out from under a burned or steamed wood sensation. Acidity is bitterish with some hints of tart sweetness. The body is full in weight, slightly leanish in mouthfeel. The burned or steam-scorched wood sensation dominates in the cup, sitting on continued, potentially pleasing hints of fruit and dark chocolate. Clean short finish: sweet, rich, simple, but a mildly astringent version of the scorched wood note reasserts itself in the long. "
4002,Other,/review/tasters-choice-100-colombian-instant-coffee,5.0,6.0,7.0,6.0,6.0,"Sweet, caramelly aroma with a hint of nut-toned chocolate. Balanced though flat acidity; lightly syrupy mouthfeel. In the cup almost cloyingly sweet: nut, caramel, a hint of raisiny fruit. Clean, rather rich finish when hot. Generally the cup deteriorated as it cooled, turning slightly sourish with a very faint off-note in the finish that suggested sulfur.",,One of the two best instants we tested for our March 2011 reviews. When hot relatively free of the various processing taints that haunt soluble coffees.,"Sweet, caramelly aroma with a hint of nut-toned chocolate. Balanced though flat acidity; lightly syrupy mouthfeel. In the cup almost cloyingly sweet: nut, caramel, a hint of raisiny fruit. Clean, rather rich finish when hot. Generally the cup deteriorated as it cooled, turning slightly sourish with a very faint off-note in the finish that suggested sulfur. "
2891,Other,/review/mocca-java-liquid-concentrate-coffee,7.0,6.0,6.0,8.0,6.0,"Difficult to assess in coffee terms, but an attractive and distinctive beverage. Sweet-toned, perfumy aroma: caramel, flowers, a hint of fruit. Delicate, wine-like acidity. The mouthfeel is light in weight but silky in texture. In the cup caramel dominates with floral and chocolate-fruit complications. Clean finish, though flavor fades rather quickly.",,Those who enjoy authentic but very delicate beverages.,"Difficult to assess in coffee terms, but an attractive and distinctive beverage. Sweet-toned, perfumy aroma: caramel, flowers, a hint of fruit. Delicate, wine-like acidity. The mouthfeel is light in weight but silky in texture. In the cup caramel dominates with floral and chocolate-fruit complications. Clean finish, though flavor fades rather quickly. "
1151,El Salvador,/review/el-salvador-san-alonso,8.0,9.0,8.0,9.0,9.0,"Pungent aroma, dark chocolate complicated by an orange-like citrus. Bright-toned acidity and lightly syrupy mouthfeel. Flavor mirrors the aroma, becoming more intense in the cup and persisting distinctly into the finish with an added minty note.",,Intense fruit- and chocolate-toned cup.,"Pungent aroma, dark chocolate complicated by an orange-like citrus. Bright-toned acidity and lightly syrupy mouthfeel. Flavor mirrors the aroma, becoming more intense in the cup and persisting distinctly into the finish with an added minty note. "
