slug,name,roaster,roast,country_of_origin,desc_1,desc_2,latitude,longitude,rating,aroma,acid,body,flavor,aftertaste,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate
/review/cafe-solano,Cafe Solano,Peets Coffee  Tea,Medium-Dark,Indonesia,"Balanced, quietly rich: orangy citrus and pungent berry, rounded by a caramelly cocoa in aroma and cup. Gentle, complexly expressed acidity; smooth, lightly syrupy mouthfeel. The finish fades rather quickly.","One of two brandcomplicating mediumroasted blends introduced in 2011 by Peets Coffee, hitherto famous for its commitment to a signature pungently rich, darkroast style. This blend, described as Lively and Aromatic on the bag, is named for Solano Avenue, the locally famous shopping street and restaurant row where loyalists gather at one of Peets oldest cafés.  Visit www.peets.com or call 8009992132 for more information.",-2.4833826,117.8902853,89,8.0,7.0,8.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/farm-house-organic,Farm House Organic,Counter Culture Coffee,Medium,Ecuador,"Tart, sweetly bright, complex. Lemon, jasminelike flowers, cocoaish nut, freshcut fir in aroma and cup. Fine, winelike acidity; light but smooth, silky mouthfeel. The flavorsaturated finish is drying in the short but sweet and juicy in the long.","Certified organically grown, and one of Counter Cultures Farm Fresh series of seasonally available coffees. Counter Culture is a wholesale specialty roaster with an informative and lively website, a commitment to fine coffee and youthful, enthusiastic leadership.  Visit www.counterculturecoffee.com or call 8882385282 for more information.",-1.3397668,-79.3666965,91,8.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/kenya-gethumbwini-2,Kenya Gethumbwini,Kuma Coffee,Medium-Light,Kenya,"Crisp and complexly cocoatoned in aroma and cup, with a tart, pungent berry complication and a hint of lilyish flowers. Bright acidity; light but very silky mouthfeel. Clean, dry, cocoatoned finish.","Despite grower discontent and sporadic social disorder, Kenya continues to produce some of the worlds most elegant and distinctive coffees. This lot was produced mainly from trees of Kenyas two premier varieties of Arabica, the Bourbonrelated SL28 and SL34. Kuma Coffee is a small Seattle, Washington based roaster committed to the idea that coffee fosters relationships.  Visit www.kumacoffee.com or call 2063846092 for more information.",1.4419683,38.4313975,93,9.0,9.0,8.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-tuktant-natural-process,Ethiopia Tuktant Natural Process,Barrington Coffee Roasting Co.,Medium-Light,Ethiopia,"Floral, strawberrylike sweetness in the aroma with a hint of dry, walnuttoned cocoa. Turns pleasingly bittersweet in the cup, with the cocoa coming forward and the flowers turning pungently lavenderlike. Crisp acidity; lushly syrupy mouthfeel. The finish is deep and flavorsaturated when the cup is hot; dries toward walnut as it cools.","This coffee is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wetprocessed or washed coffees. This version is considerably crisper and less fruitdominated than most natural Ethiopias, however. Barrington Coffee is an artisan roaster dedicated to elite coffees, fresh delivery and roasting that foregrounds the coffee and not the roast.  Visit www.barringtoncoffee.com or call 8005280998 for more information.",6.7678,35.6343712,92,8.0,8.0,9.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/bali-kintamani-organic-natural-process,Bali Kintamani Organic Natural Process,Bard Coffee,Light,Indonesia,"Soaringly sweet, complexly layered aroma and flavor: melon, apple, cedar, flowers, brandy. The splendid aromatics carry intact into the cup where they are either complicated or shadowed by a slight salty savory note and drying astringency. Not a balanced cup, but certainly a complex, memorable one. ","Certified organically grown. The exotic and colorful island of Bali produces a small volume of coffee in the interior highlands. This particular Bali is a dry or natural processed coffee, meaning the beans were dried inside the fruit rather than after the fruit is removed, as is the case with the wetprocessed or washed coffees. Bard Coffee is a coffeehouse and roasting company based in Portland, Maine particularly focused on distinctive singleorigin coffees. Bard Coffee is coowned by Bob Garver, founder of Wicked Joe Coffee Roasting and a frequent judge at barista competitions in the United States and internationally.  Visit www.bardcoffee.com or call 2078994788 for more information.",-2.4833826,117.8902853,90,10.0,7.0,8.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/burundi-kayanza,Burundi Kayanza,Bard Coffee,Medium-Light,Burundi,"Striking, pungently tart, savorysweet cup. Fir, roasted almond, zesty orange, cocoa, bitterish flowers in aroma and cup. Bright, fruittoned acidity; syrupy mouthfeel. The zesty orange carries into a long, cocoatoned finish.","Burundi is a small, landlocked country in Central Africa. Most coffee is grown in the mountains of the north, bordering Rwanda. Benefiting from ideal growing conditions and large plantings of the heirloom Bourbon variety of Arabica, Burundi coffee has an excellent reputation, though it is better known in Europe than in the United States. This particular Burundi was processed by the privately owned SEGEC washing station in Kayanza Province. SEGEC placed a coffee fourth in the 2011 Burundi Prestige Cup. Bard Coffee is a coffeehouse and roasting company based in Portland, Maine particularly focused on distinctive singleorigin coffees. Bard Coffee is coowned by Bob Garver, founder of Wicked Joe Coffee Roasting and a frequent judge at barista competitions in the United States and internationally.  Visit www.bardcoffee.com or call 2078994788 for more information.",-3.426449,29.9324519,90,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombian-fair-trade-select-2,Colombian Fair Trade Select,Green Mountain Coffee,Medium-Dark,Colombia,"Unusual and complex aromatics. Intense, sweetly pungent, slightly savory: blackberry, black currant, lemon, cedar, cocoa. Gentle, tartly sweet acidity; lightly syrupy mouthfeel. Flavor fades a bit in the pleasantly round finish. ","This coffee is certified Fair Trade, meaning it was purchased from smallholding farmers at a fair or economically sustainable price. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered singleserve capsule brewing in the United States with its Keurig brewing system, and remains one of the countrys leading large specialty roasters, offering a particularly wideranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 8888794627 for more information.",4.099917,-72.9088133,90,9.0,7.0,8.0,8.0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,0
/review/100-colombia,100% Colombia,HealthWise Gourmet Low Acid Coffee,Dark,Colombia,"Smoky paper was our first descriptor for this coffee; we upgraded to sour wood rounded by a molasseslike sweetness that at least hinted at good things: maple syrup, perhaps, or dark caramel. Sweet but very woody in the finish.","This coffee was evaluated preground. HealthWise Gourmet Low Acid Coffee employs a proprietary roasting process the company calls TechnoRoasting. HealthWise claims that this roasting process virtually eliminates all the excess acid and irritants that cause heartburn, without flavor loss and without resorting to steam blasting, which vaporizes some of the flavor elements.  Visit www.healthwise.com or call 8009840000 for more information.",4.099917,-72.9088133,79,6.0,5.0,7.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/guatemala-dark-roast,Guatemala Dark Roast,Puroast,Very Dark,Guatemala,"Roundly and richly smoky, with charred wood and walnut notes and faint hints of flowers, chocolate and perhaps, not unpleasantly, rubber. Dullish acidity; full but slightly roughtextured mouthfeel. Chocolate and charred wood carry into a sweettoned but drying finish.","Puroast claims that its extremely slow roasting process in a sealed drum results in 50 lower acidity producing a Stomach Friendly Coffee. Feel better not bitter, reads the trademarked slogan. The website suggests that the 50 figure is based on measurements of quinic acid, a substance created by the transformation of chlorogenic acids during roasting, and associated with bitter and sour sensations. Puroast is a longestablished company selling its superslowroasted coffees through Walmart, natural foods stores and its website.  Visit www.puroast.com or call 8775692243 x 101 for more information.",15.5855545,-90.345759,84,7.0,7.0,8.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/espresso-roast-3,Espresso Roast,Simpatico Nice Coffee,Very Dark,Mexico,"Roastdominated profile. Charred wood rounds toward dark chocolate in aroma and cup. Hints of cardamom and flowers. Roastmuted acidity; full though rather rough mouthfeel. Chocolate persists pleasantly in a bittersweet, slightly drying finish. ","Grown on small coffee farms in the growing regions of Oaxaca State, Mexico. Simpatico Nice Coffee is a roaster located in Holland, Michigan that promotes its coffee as lowacid and stomachfriendly.  Visit www.drinknicecoffee.com or call 6169530534 for more information.",19.4326296,-99.1331785,87,8.0,8.0,7.0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/sumatra-blue-batak-8,Sumatra Blue Batak,Peets Coffee  Tea,Dark,Indonesia,"Rich, pungent, grapefruitlike citrus dominates aroma and cup, with dark chocolate, berry and cedar complication. Round, crisp, balanced acidity; leanish mouthfeel. Sweettoned but drying finish.","Blue Batak is a particularly refined version of the traditional style of fruity, earthy Sumatra coffee. Originally founded by the late Alfred Peet, one of American specialty coffees pioneers, Peets is now a publicly traded corporation that so far has managed to maintain its essential identity during a slow, careful expansion from its intensely loyalist base in the San Francisco Bay area. Peets signature dark, deep roast is often imitated but less often duplicated. Visit www.peets.com or call 8009992132 for more information.",-2.4833826,117.8902853,88,9.0,7.0,7.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/brazil-cafe-zinho-esperanza-honey,Brazil Cafe Zinho Esperanza Honey,Water Avenue Coffee Company,Medium,Brazil,"Sweetly crisp, delicate. Cedar, honey, red apple, cocoaish chocolate, a hint of flowers in aroma and cup. Gentle acidity; lightly syrupy mouthfeel. Cocoa and apple carry into a sweet, slightly drying finish.","This is a honey coffee, meaning the skin was removed from the coffee fruit immediately after picking, but the beans or seeds were dried with at least some of the fruit pulp or honey still adhering to them. This practice contrasts to the more conventional wet or washed method, wherein both skin and pulp are removed from the beans before drying. Joao Zinho Souza and his family produced this microlot from trees of the Yellow Icatu variety of Arabica at their farm Fazenda Esperança. Water Avenue Coffee is a tiny roastery nestled next to the railway in the old Industrial Southeast quarter in Portland, Oregon.  Visit www.wateravenuecoffee.com or call 5038087083 for more information.",-10.3333333,-53.2,91,8.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/guatemala-el-injerto-pacamara,Guatemala El Injerto Pacamara,Willoughbys Coffee  Tea,Medium,Guatemala,"The tartly sweet, lemony berry note associated with some of the worlds finest coffees is particularly dominant here, a complexly layered sensation that combines suggestions of ripe citrus, blackberry, freshcut fir, cocoa and bracing, bitterish flowers. Delicate but rich acidity; very smooth, silky mouthfeel. The finish is sweettoned with a slightly drying mouthfeel.  ","A special auction lot from El Injerto, one of Guatemalas most celebrated farms. This lot is comprised entirely of the Pacamara variety, a cross between the giantbeaned Maragogipe variety and Pacas, a selection of the heirloom Bourbon. The distinctive tart berry character associated with Bourbonderived varieties of Arabica seems particularly foregrounded in this particular lot of the hybrid Pacamara. Willoughbys Coffee  Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined smalllot, singleorigin coffees. Visit www.willoughbyscoffee.com or call 8003888400 for more information.",15.5855545,-90.345759,95,9.0,8.0,9.0,10.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0
/review/rustys-hawaiian-red-caturra-natural,Rusty’s Hawaiian Red Caturra Natural,Willoughbys Coffee  Tea,Medium,United States,"Very sweet, lushly bright driedinthefruit profile. Flowers and a gently tart cherry in aroma and cup with rich, layered complication: minty milk chocolate, lemon, freshcut fir. Gently balanced acidity; plush, lightly syrupy mouthfeel. The clean, flavorsaturated finish is slightly drying in the long. ","Kau is a newly emerging Hawaii coffee growing district centered thirty miles or so south of the famous Kona region. This is a driedinthefruit or natural coffee produced on the farm of Lorie Obra in Kau from fruit of the Red Caturra variety of Arabica. Lorie meticulously picks and processes her coffees using traditional methods and artisan attention. Willoughbys Coffee  Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined smalllot, singleorigin coffees. Visit www.willoughbyscoffee.com or call 8003888400 for more information.",39.7837304,-100.445882,94,9.0,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,1
/review/peaberry-medium-roast-2,Peaberry Medium Roast,Hula Daddy,Medium,United States,"Delicate, sweetly bright, refreshing. Freshcut fir, almondlike nut and the pure, sweetly tart flavor of coffee fruit in aroma and cup. Softly brisk, floraltoned acidity; silky to lightly syrupy mouthfeel. A hint of cocoa that emerges in the cup quietly dominates a crisply sweet finish.","Peaberries result when the coffee fruit develops only a single, oval bean rather than the usual pair of flatsided beans. Peaberries produce a somewhat different often better cup than normal beans from the same crop, from which they may or may not be separated during grading. Hula Daddy is a boutique coffee farm and mill located near the southern end of the Kona growing district. Visit www.huladaddy.com or call 8885532339 for more information.",39.7837304,-100.445882,93,8.0,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0
/review/guatemala-el-diamante,Guatemala El Diamante,Temple Coffee and Tea,Medium-Light,Guatemala,"Deep, round, sweettoned, yet gently crisp. Distinct almond notes, milk chocolate, datelike fruit in aroma and cup. Rich, wellcontexted acidity; full, syrupy mouthfeel. The fruit turns bananalike in a resonant finish.","Produced on a small family farm operated by two sisters from trees of the heirloom Bourbon variety of Arabica. With two coffee houses located in Californias state capitol Sacramento, Temple Coffee recently transitioned from serving coffee roasted by others to roasting its own.  Visit www.templecoffee.com or call 9166015363 for more information.",15.5855545,-90.345759,94,9.0,8.0,10.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/kenya-karinga-2,Kenya Karinga,Kickapoo Coffee,Medium,Kenya,"The dry, tartly sweet fruit sensation characteristic of the best Kenya coffees unfurls with pleasing, shapeshifting complexity: Melon, black currant, blackberry, tart orange, with floral and freshcut fir complications. Assertive but balanced acidity; lean mouthfeel. Smoothes out in a decidedly sweet, mangotoned finish.","Despite grower discontent and sporadic social disorder, Kenya continues to produce some of the worlds most elegant and distinctive coffees. This one is produced by the Gitwe Cooperative and certified organically grown. Although the words Fair Trade appear on the label of the attractive 12ounce valvetopped can, judging by the absence of trademarked seal this coffee may not be certified Fair Trade by FairTrade USA formerly TransFair USA the sole American certifier for the Fair Trade Labeling Organizations International FLO. However, Kickapoo is affiliated with the Fair Trade Federation, a membership rather than certifying organization devoted to providing fair wages and good employment opportunities to economically disadvantaged artisans and farmers worldwide. Kickapoo Coffee is a Wisconsin microroaster devoted to organic and fairtrade principles and coffees. Visit kickapoocoffee.com or call 608 6372022 for more information.",1.4419683,38.4313975,92,9.0,9.0,7.0,9.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-tchembe,Ethiopia Tchembe,Temple Coffee and Tea,Medium-Light,Ethiopia,"Unusual profile: intense night flowers and a bananalike fruit dominate, with complicating hints of brandy and cedar. Round, functional acidity; buttery mouthfeel. Flowers in particular carry into a long, deep, slightly drying finish.","This is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with the orthodox wetprocessed or washed coffees more typical of southern Ethiopia. With two coffee houses located in Californias state capitol Sacramento, Temple Coffee recently transitioned from serving coffee roasted by others to roasting its own.  Visit www.templecoffee.com or call 9166015363 for more information.",6.7678,35.6343712,92,9.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/tierras-altas-premium,Tierras Altas Premium,Café Flor de Apia,Medium-Dark,Colombia,"Delicately complex aroma and flavor. Floral top notes, distinct milk chocolate, a hint of cedar, with a clean fruit note that suggests pear in the aroma and lemon in the cup. Brisk acidity, silky mouthfeel. Flavor simplifies in a rich though drying finish. ","Cafe Flor de Apia is a pioneer in the total production of coffee from crop to cup, with planting, harvesting, processing and roasting all performed on the farm.  Visit www.flordeapia.com or call 2392403930 for more information.",4.099917,-72.9088133,90,9.0,7.0,8.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/kenya-rianjue-aa,Kenya Rianjue AA,Temple Coffee and Tea,Medium,Kenya,"Delicately bright, gently balanced: flowers, orange, freshcut fir, apple in aroma and cup, with a rounding hint of caramel. Light body but silky smooth mouthfeel. Flowers linger in a clean, sweettoned, slightly drying finish.","Despite grower discontent and sporadic social disorder, Kenya continues to produce some of the worlds most elegant and distinctive coffees. This lot was produced by the Gitwe Cooperative exclusively from trees of Kenyas premier varieties, the great, Bourbonrelated SL28 and SL34. AA is the highest grade of Kenya coffee based on bean size and freedom from physical imperfections. With two coffee houses located in Californias state capitol Sacramento, Temple Coffee recently transitioned from serving coffee roasted by others to roasting its own.  Visit www.templecoffee.com or call 9166015363 for more information.",1.4419683,38.4313975,92,9.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/peru-la-prosperidad-special-reserve-fair-trade,Peru La Prosperidad Special Reserve Fair Trade,Green Mountain Coffee,Medium,Peru,"Balanced, lyric coffee. Gently pungent fir rounded by fruit notes blackberry, plum in aroma and cup. Soft acidity; lively, lightly syrupy mouthfeel; sweettoned, cocoaish finish. A very slight grassy or haylike note emerges as the cup cools. ","This coffee is certified organically grown and Fair Trade, meaning it was purchased from smallholding farmers at a fair or economically sustainable price. La Prosperidad combines two different lots of coffee produced by Bartolome Ramirez and Froilan Cruz respectively and blended at origin. Both farmers are members of the Prosperity cooperative. This unique offering constitutes Origin 3 in Green Mountains 2011 series of Special Reserve coffees. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered singleserve capsule brewing in the United States with its Keurig brewing system, and remains one of the countrys leading large specialty roasters, offering a particularly wideranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 8888794627 for more information.",-6.8699697,-75.0458515,88,8.0,7.0,8.0,8.0,7.0,0,0,0,0,0,1,0,1,1,0,0,0,0
/review/mocha-java-10,Mocha Java,Green Mountain Coffee,Medium,Indonesia,"Intense aromatic complex carries in layered richness from aroma to finish. Cocoa, moist earth and leather, plum, sweetly pungent grapefruit; but you will doubtless find more. Crisp, integrated acidity; buttery mouthfeel. Long, sweettoned, flavorsaturated finish.  ","This superb version of the ancient MochaJava blend combines coffees from Northeast Africa in place of the traditional Yemen Mocha with a genuine Java. Keurig/Green Mountain, formerly Green Mountain Coffee Roasters, pioneered singleserve capsule brewing in the United States with its Keurig brewing system, and remains one of the countrys leading large specialty roasters, offering a particularly wideranging variety of origins and roast styles. Visit www.GreenMountainCoffee.com or call 8888794627 for more information.",-2.4833826,117.8902853,95,9.0,9.0,9.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0
/review/kau-coffee-natural-dried-red-caturra,Ka’u Coffee Natural Dried Red Caturra,Rustys Hawaiian Coffee,Medium,United States,"Brandy, mint, cocoa and apricot in a quiet but clean driedinthefruit profile. Tart, appletoned acidity; lightly syrupy mouthfeel. Some flavor persists in the simple, savorysweet finish. ","Kau is a newly emerging Hawaii coffee growing district centered thirty miles or so south of the famous Kona region. This is a driedinthefruit or natural coffee produced on the farm of Lorie Obra in Kau. Red Caturra is a sturdy though usually not distinctivetasting variety of Arabica. Lorie meticulously picks, processes and roasts her coffees using traditional methods and artisan attention.  Visit www.rustyshawaiian.com or call 8089288916 for more information.",39.7837304,-100.445882,90,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/honduras-finca-el-gringacho-yellow-catuai,Honduras Finca El Gringacho Yellow Catuai,OQ Coffee Co.,Medium-Light,Honduras,"Ripe, balanced cup. Cocoaish chocolate, lemon, peach, a hint of fir in aroma and cup. Crisply delicate, rather juicy acidity; silky but lean mouthfeel. The dominant cocoa note carries into a slightly drying finish.","This lot was produced from trees of the respected Yellow Catuai variety of Arabica, locally known as Nanze. A Nanze microlot placed first in the 2011 Santa Barbara Regional Green Coffee Competition. OQ Coffee Co. is a specialty coffee roastery in New Brunswick, New Jersey with a passion for building community through coffee both globally and locally. Visit www.oqcoffee.com or call 7324552233 for more information.",15.2572432,-86.0755145,90,8.0,8.0,7.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0
/review/guatemala-el-injerto-maragogype,Guatemala El Injerto Maragogype,Bird Rock Coffee Roasters,Light,Guatemala,"Smooth, quietly complex: orange, walnut, raisin, honeyish flowers in aroma and cup. Softly crisp, sweettoned acidity; lightly syrupy mouthfeel. The finish is sweetly rich, with a drying hint in the long.","El Injerto is one of Guatemalas most celebrated farms. Maragogipe Maragojipe in Spanish; also spelled Maragogype is a variety of Arabica first discovered growing near the Brazilian town of the same name. It is a seldomgrown variety that produces enormous beans. Paradoxically, these enormous beans tend to produce a cup rather delicate in sensory profile. Based in the San Diego area, Bird Rock Coffee Roasters is a retailer and wholesaler that focuses on organic and socially responsible coffees and was voted microroaster of the year for 2012. Visit www.birdrockcoffee.com or call 8585511707 for more information.",15.5855545,-90.345759,90,8.0,7.0,8.0,9.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/nicaragua-yellow-catuai-viennese-roast,Nicaragua Yellow Catuai Viennese Roast,Las Chicas Del Café,Medium,Nicaragua,"Pungent, deep, rich: gently scorched cedar, dark chocolate, hints of plum and moist, freshly fallen leaves. Roastmuted acidity; lightly syrupy mouthfeel. Dark chocolate in particular lingers in a long, resonant finish.",This coffee is made up entirely of the respected Yellow Catuai variety of Arabica. Las Chicas del Cafe is a Canadianbased roaster specializing in coffee from their family owned farm AromaNica Coffees in Nicaragua.  Visit www.laschicasdelcafe.com or call 5196523642 for more information.,12.6090157,-85.2936911,90,9.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/honduras-las-penitas-ii,Honduras Las Penitas II,Gimme Coffee,Medium-Light,Honduras,"Pungent, sweetly tart: Cranberry, honey and nectarinelike stonefruit in an intense aroma rounded by a cocoaish dark chocolate in the cup. Rich, fruittoned acidity; lightly syrupy mouthfeel. Fruit and cocoa in particular carry into a slightly dry finish.","This coffee is made up entirely of the Pacas variety of Arabica coffee, a compactgrowing mutant of Bourbon first found in El Salvador. Las Peitas is a farm with a tradition of awardwinning coffees; the Bentez family won first place in the 2005 and 2010 Honduras Cup of Excellence competitions, the most respected competition for green coffees from a given country of origin. Gimme Coffee is a smallbatch roaster with four espresso bars and an irreverent but passionate vision of coffee.  Visit www.gimmecoffee.com or call 8774466325 for more information.",15.2572432,-86.0755145,91,9.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/organic-ethiopia-yirgacheffe-biloya,Organic Ethiopia Yirgacheffe Biloya,Badbeards Microroastery,Medium-Light,Ethiopia,"Delicately complex: black tea, lemonlime, spicy rose, moist pipe tobacco. Gently bright acidity; lean but silky mouthfeel. Flavor consolidates as cocoa in the crisp finish. ",Certified organically grown at origin by the Biloya cooperative. This coffee consists entirely of local heirloom varieties of Arabica. Yirgacheffe coffees like this one processed by the wet or washed method fruit skin and pulp is removed before drying typically express great aromatic complexity and intensity with a particular emphasis on citrus and floral notes. Visit www.badbeardscoffee.com or call 5033190576 for more information.,6.7678,35.6343712,91,8.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/panama-finca-la-valentiina-geisha,Panama Finca La Valentiina Geisha,PTs Coffee Roasting Co.,Medium-Light,Panama,"Sweettoned and honeyish with peach and floral notes balanced by tart fruit: cranberry, mandarin orange. Silky mouthfeel. The peach and floral sweetness dominates in the short finish, though a bracing, drying astringency that has been tracking through the cup all along emerges clearly in the long.","Produced from trees of the rare Ethiopiaderived botanical variety Geisha also spelled Gesha by The Brothers Osorio, Benjamin and Efrain. With its generally elongated beans and distinctive floral, citrus and cocoa cup, the Geisha variety continues to distinguish itself as one of the worlds most unique coffees. Roasted at PTs Coffee, where the motto is without the love, its just coffee.  Visit www.ptscoffee.com or call 8886785282 for more information.",8.559559,-81.1308434,91,10.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-gedeo-microlot,Ethiopia Gedeo Microlot,Lone Pine Coffee Roasters,Medium-Light,Ethiopia,"Peachy, strawberryish fruit is balanced by pungent aromatic wood  cedar, pine  in both aroma and cup. Chocolaty hints. Sweettoned, brandyish acidity; syrupy mouthfeel. Rich short finish; flavor fades in the long and a very slight salty hint emerges.","This is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with the wetprocessed or washed coffees more typical of southern Ethiopia. This coffee consists entirely of local heirloom varieties of Arabica. Lone Pine Coffee Roasters is a Bend, Oregon based company founded in 2007 by Scott and Anna Withman to bring exquisite coffees to Central Oregon and beyond.  Visit www.lonepinecoffeeroasters.com or call 5413061010 for more information.",6.7678,35.6343712,92,9.0,7.0,9.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-gedeo-natural-process,Ethiopia Gedeo Natural Process,Coffea Roasterie,Medium,Ethiopia,"Lushly sweet and honeyish but very complex across a range of sensation. On the sweet side, plum, blueberry and citrus flower; on the pungent, pine and tart lemon. A minty, brandyish dark chocolate fills in the middle. Balanced, juicy acidity; syrupy yet lively mouthfeel. Simplifies just a bit in the finish, though a chocolaty sweetness manages to soften a lean toward drying astringency in the long.","This is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with the wetprocessed or washed coffees more typical of southern Ethiopia. This coffee consists entirely of local heirloom varieties of Arabica. Coffea Roasterie is a South Dakotabased wholesale and retail roaster, offering a small but refined selection of mostly singleorigin coffees.  Visit www.coffearoasterie.com or call 6053629955 for more information.",6.7678,35.6343712,93,9.0,8.0,9.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/el-salvado-finca-ayatepeque-natural-processed-pacamara,El Salvado Finca Ayatepeque Natural-Processed Pacamara,Topeca Coffee Roasters,Light,El Salvador,"Deep, very complex driedinthefruit profile. Fresh fruit notes  tart coffee fruit, red apple, peach  are enveloped in a honeyish sweetness and deepened by suggestions of brandy, fir and just a hint of freshly fallen, composting leaves. Ripely balanced acidity; impressively syrupy mouthfeel. Clean, flavorsaturated finish.","This lot is comprised entirely of the Pacamara variety, a cross between the giantbeaned Maragogipe variety and Pacas, a selection of the heirloom Bourbon. Natural process means the beans were dried inside the fruit rather than after removal of the fruit. Topéca is a familyowned coffeehouse and roastery based in Oklahoma that specializes in coffee from the familys farms in El Salvador. Visit www.topecacoffee.com or call 9183988022 for more information.",13.8000382,-88.9140683,93,8.0,9.0,9.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0
/review/nicaragua-bourbon-city-roast,Nicaragua Bourbon City Roast,Las Chicas Del Café,Medium,Nicaragua,"Soft, round, balanced. Quiet aroma: almond, apricot. In the cup complicates and deepens: honey, ripe lemon, cocoaish chocolate, continued almond and apricot. Crisp, juicy acidity; syrupy mouthfeel. Flavor carries persuasively into a sweettoned finish.",This coffee is made up entirely of the heirloom Bourbon variety of Arabica. Las Chicas del Café is a Canadianbased roaster specializing in coffee from their familyowned farm and mill AromaNica Coffees in Nicaragua.  Visit www.laschicasdelcafe.com or call 5196523642 for more information.,12.6090157,-85.2936911,93,8.0,8.0,9.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/guatemala-hanupu,Guatemala Hanupu,Temple Coffee and Tea,Medium,Guatemala,"Delicately bright, honeyish, refreshing. Honey, violetlike flowers, sweetly tart berry in aroma and in cup, where a hint of cocoa complicates. Gently bright acidity; silky mouthfeel. Bittersweet, cocoatoned finish. ","This offering was produced entirely from trees of the heirloom Bourbon variety of Arabica. Temple Coffee is a qualityfocused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world.  Visit www.templecoffee.com or call 9164541282 for more information.",15.5855545,-90.345759,93,9.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
